id,date,tweet,TextBlob_Sentiment,TextBlob_Score,Vader_Sentiment,Vader_Score,Google_Score,Google_Magnitude,Avg_Score
1364986658760896522,2021-02-25 17:12:34+00:00,"@asTech_official has announced the acquisition of adasThink, which retrieves information related to ADAS and identifies required ADAS procedures and calibration based on labor operations in an automotive repair estimate. https://t.co/2n8dFAfj19

#adas #autobody #collisionrepair",neutral,0.0,neutral,0.0,0.10000000149011612,0.30000001192092896,0.033333333830038704
1364984056853635073,2021-02-25 17:02:13+00:00,"@CognataAI's Simulation Platform to #Accelerate #Development and #Deployment of @Brodmann17AI's next generation of perception software for #ADAS and #automated #driving 

https://t.co/nVGkC6ancS",neutral,0.0,neutral,0.0,0.30000001192092896,0.30000001192092896,0.10000000397364299
1364970179499876359,2021-02-25 16:07:05+00:00,"Night, fog, glare... who can possibly drive in that and be safe? VISDOM's night vision system shows the difference - a clear image of a pedestrian on the road, regardless of the bright headlights, the fog, and darkness.
#automotive #vehiclesafety #nightvision #ADAS https://t.co/wXditMUvCo",positive,0.325,positive,0.8126,0.0,0.5,0.3792
1364956908730343427,2021-02-25 15:14:21+00:00,"Now, collision shops like yours can perform #ADAS calibrations in-house without using expensive sublets! Want to learn more about the MD-TS21, Mitchell's new target system?  #LearnMoreAboutDiagnostics https://t.co/7WyUaGXVJL https://t.co/W5dYapIVEr",neutral,0.0037878787878787845,positive,0.1511,0.30000001192092896,0.699999988079071,0.15162929690293592
1364949321024700425,2021-02-25 14:44:12+00:00,Sensors: @TerraNetAB demonstrates Voxelflow sensor technology #safety #VoxelFlow #AutonomousVehicles #adas https://t.co/1PvRz68Iaf,neutral,0.0,positive,0.4215,0.0,0.0,0.14049999999999999
1364946424899776515,2021-02-25 14:32:41+00:00,"Interesting perspective on the effect that all the #ADAS components and features can have on our driving skills going into the future

https://t.co/l9B2jqKGxF

#reshapingmobility #futureinmotion",positive,0.25,positive,0.4019,0.800000011920929,0.800000011920929,0.4839666706403096
1364939067968913411,2021-02-25 14:03:27+00:00,"@Waymo CEO &amp; @elonmusk are not competitors - they are operating in different domains, making a distinction between #ADAS &amp; #AutonomousVehicles. Evolution vs. Revolution - which do you think is the more promising path to fully #selfdriving technology? https://t.co/Sr7jQIMamu",positive,0.2333333333333333,positive,0.4576,0.0,0.10000000149011612,0.2303111111111111
1364938684261408770,2021-02-25 14:01:56+00:00,SAFETY: @EmbryRiddle to develop emergency response vehicle alert system to improve #ADAS safety https://t.co/02h3KYaEuU,neutral,0.0,positive,0.7964,0.10000000149011612,0.10000000149011612,0.29880000049670535
1364933321021677575,2021-02-25 13:40:37+00:00,The panel emphasized that everybody working within the shop environment must have an understanding of #ADAS. https://t.co/9sRN4bMzV2,neutral,0.0,neutral,0.0,0.10000000149011612,0.10000000149011612,0.033333333830038704
1364919341674885120,2021-02-25 12:45:04+00:00,"Dogs make wonderful, loving pets. Adopt this handsome boy and make him your loyal and lifelong companion.
HID: D_16648
To see the full list of adoption pets, kindly visit: https://t.co/o5pX5eXvAu
#ADAS #AdoptDontShop #AbuDhabi #SalukiMix #AnimalShelter https://t.co/dExcXFDrjE",positive,0.4690476190476191,positive,0.9581,0.6000000238418579,1.899999976158142,0.675715880963159
1364889051149463554,2021-02-25 10:44:42+00:00,"#AdvancedDriverAssistanceSystem (#ADAS) Market Growth Predicted at Over 10% Till 2026 

@Autolivez @HyundaiMobisIN 

#Automotive #Automotiveindustry #Global 

https://t.co/lJCvteLwPo",neutral,0.0,positive,0.3818,0.20000000298023224,0.20000000298023224,0.19393333432674406
1364886423673991170,2021-02-25 10:34:16+00:00,"Here at BRC we have the latest, state of the art ADAS hardware &amp; software equipment to calibrate &amp; reset your vehicles Advance Driver Assistance Systems, ensuring your vehicle is performing correctly, aiding you as a driver &amp; helping keep road users safe #ADAS #SafetyMeasures https://t.co/RjbvgsdkwH",positive,0.5,positive,0.7351,0.5,0.5,0.5783666666666667
1364885402973315073,2021-02-25 10:30:13+00:00,"They found each other on Valentine's Day ❤️! Congratulations, Paul and thank you for celebrating Love Day by adopting a lovely dog from ADAS!
#ADAS #SuccessfulAdoptionStories #AbuDhabi #AnimalShelter #ADASpets #hillspetuae @HillsPet https://t.co/dQcGf1RXDv",positive,0.3229166666666667,positive,0.9622,0.699999988079071,2.299999952316284,0.6617055515819126
1364875933673345027,2021-02-25 09:52:35+00:00,asTech acquires advanced driver-assistance systems solutions provider adasThink https://t.co/N4SNJst9KA via @AutomotiveLead @asTech_official #AdvancedDriverAssistanceSystem #adasThink #AdvancedVehicleSystems #KinderhookIndustries #VehicleSpecific #ADAS #Automotive #RepairEstimate,positive,0.4,positive,0.4019,0.20000000298023224,0.20000000298023224,0.33396666766007743
1364862728855298049,2021-02-25 09:00:07+00:00,"Adopt your new furry friend this weekend! We are open on Saturday from 9 am - 1 pm. Looking forward to welcome you!
#ADAS #AdoptDontShop #AbuDhabi #AnimalShelter #ADASpets https://t.co/CgAKTWrooj",positive,0.39015151515151514,positive,0.8168,0.5,2.299999952316284,0.5689838383838384
1364855123483234305,2021-02-25 08:29:53+00:00,"Safety at the blink of an eye. @StartupAutobahn @pojohan

#safety #VoxelFlow #AutonomousVehicles #adas https://t.co/3nNYlHS5pi",neutral,0.0,positive,0.6808,0.5,1.0,0.3936
1364847642371641347,2021-02-25 08:00:10+00:00,"Growing #MarketDemand for Safety Features in #Automotive Advanced Driver Assistance Systems - #ADAS Market. Learn more about #KeyTrends, #MajorPlayers &amp; #Forecast for 2021-26. Read More: https://t.co/J3nVcoKMtj https://t.co/TsFoXjtGJh",positive,0.4666666666666666,positive,0.6705,0.0,0.30000001192092896,0.37905555555555553
1364812371504427008,2021-02-25 05:40:01+00:00,#News: @GrammaTech VP Dr. Paul Anderson to Present at embedded world 2021 DIGITAL https://t.co/rJhOAcHpUs via @ADefenseNews #ew21 #ew21DIGITAL #SAST #SCA #DevOps #DevSecOps #embedded #software #aerospace #automotive #ADAS,neutral,0.0,neutral,0.0,0.10000000149011612,0.20000000298023224,0.033333333830038704
1364673593091719179,2021-02-24 20:28:33+00:00,"ZF launches ‘most affordable’ Level2+ ADAS with Dongfeng  #ADAS #AeolusYixuan #affordable #camera #coASSIST #Dongfeng #EyeQ #Futurride #Hella #Level2+ #Mobileye #radar #sustainablemobility #ZF

https://t.co/xqFSDfB4JC https://t.co/006MxUAa4t",positive,0.5,neutral,0.0,0.5,0.5,0.3333333333333333
1364667091094175746,2021-02-24 20:02:43+00:00,"No need for speed: Intelligent Speed Assistance works with ADAS to display speed limits, always. 

#HERE360 #ADAS

https://t.co/kmfNdtBCiG",positive,0.8,positive,0.2023,0.4000000059604645,0.800000011920929,0.4674333353201548
1364654382541905920,2021-02-24 19:12:13+00:00,"dSPACE in good company ... for those of you who missed Nikolas talking about #ADAS and #AI, the webinar is available on demand. Register and watch! https://t.co/eO7D8qxrzz",positive,0.6,positive,0.126,0.4000000059604645,0.800000011920929,0.37533333532015484
1364640496019255296,2021-02-24 18:17:02+00:00,"VSI is excited to announce the dates of our first #DestinationACM drive, launching on March 23rd. Book in advance to join our engineers on March 26 for an exclusive in-person demo as our journey concludes at @acmwillowrun! https://t.co/k2rYNja4wP 
#vsilabs #acm #adas #roadtrip https://t.co/lqCkLrvjIV",positive,0.3125,positive,0.6249,0.4000000059604645,0.8999999761581421,0.4458000019868215
1364610458129371138,2021-02-24 16:17:41+00:00,@ALakrintis of Strategy Analytics discusses #lidar and #radar technologies for #ADAS and #autonomousvehicles https://t.co/VJfyqVrS6Q,neutral,0.0,neutral,0.0,0.0,0.0,0.0
1364590947699462144,2021-02-24 15:00:09+00:00,"NHTSA Proposes Adding ADAS Tech to its Feature Rating System

https://t.co/swcGod2yms #NHTSA #ADAS #NCAP https://t.co/icEUL2liaH",neutral,0.0,neutral,0.0,0.0,0.0,0.0
1364578278477037571,2021-02-24 14:09:48+00:00,"https://t.co/AmV0mlrDIF @Leddar_Tech launches #LeddarPixSet Industry’s 1st publicly available #dataset for #ADAS + #AD 🛣️ R&amp;D; contains data from a full #SensorSuite: cameras, LiDARs, radar &amp; IMU, including full-waveform data from a 3D solid-state flash LiDAR sensor  #OpenSource",positive,0.375,neutral,0.0,0.0,0.0,0.125
1364553207649820675,2021-02-24 12:30:11+00:00,"This adorable kitty is seeking its forever home! Adopt him today for a lifetime of love and companionship.
HID: C_52168
To see the full list of adoption pets, kindly visit: https://t.co/o5pX5eXvAu
#ADAS #AdoptDontShop #AbuDhabi #Domesticshorthair #AnimalShelter https://t.co/yzsAco2JBq",positive,0.51875,positive,0.9041,0.6000000238418579,1.899999976158142,0.6742833412806193
1364529238011863040,2021-02-24 10:54:56+00:00,"Fuhai Vision Fleet Management H.265 4CH 1080P ADAS DMS AI Driving Dash Camera
https://t.co/flJQ3wlRNt
#driverbehavior #fatiguedriving #distractioindriving #drivermonitorsystem #dms #adas #mdvr #mobiledvr #fleetmanagement #gpstracking #drivingsafety #safedriving #driverbehaviour",neutral,0.0,positive,0.25,0.0,0.0,0.08333333333333333
1364522991523147777,2021-02-24 10:30:07+00:00,"Thank you Joselito for visiting ADAS and supporting our #AdoptDontShop values! We wish you and your family lots of joyful memories with your new furry friend.
#ADAS #SuccessfulAdoptionStories #AbuDhabi #AnimalShelter #ADASpets #hillspetuae @HillsPet https://t.co/7binFSgYjL",positive,0.22443181818181818,positive,0.9531,0.699999988079071,2.299999952316284,0.6258439354202964
1364511744912019462,2021-02-24 09:45:26+00:00,"Thank you Joselito for visiting ADAS and supporting our #AdoptDontShop values! We wish you and your family lots of joyful memories with your new furry friend.
#ADAS #SuccessfulAdoptionStories #AbuDhabi #AnimalShelter #ADASpets #hillspetuae @hillspet https://t.co/LAo3DWrb2P",positive,0.22443181818181818,positive,0.9531,0.699999988079071,2.299999952316284,0.6258439354202964
1364510367318241288,2021-02-24 09:39:57+00:00,Opinion article by Carla Hopkins of #LexisNexis in @InsEdgeOnline this week: #ADAS and autonomous vehicle features offer great opportunities for #insurance and for road safety https://t.co/B5sZLayX7h #autonomousdriving #underwriting #riskmanagement #riskassessment #dataanalytics,positive,0.6000000000000001,positive,0.8591,0.5,0.5,0.6530333333333334
1364490754614296577,2021-02-24 08:22:01+00:00,"Don't miss it today: from 10 to 11 am (CET) our colleague Nikolas Hemion will talk with other participants about Development &amp; Validation of #ADAS functions and algorithms. 
#autonomousdriving #dSPACE https://t.co/3gucRRvdvY",negative,-0.125,positive,0.1139,0.30000001192092896,0.6000000238418579,0.09630000397364298
1364293951188987904,2021-02-23 19:19:59+00:00,Watch how the Matrix Wand can measure the proper placement of ADAS sensors. #ADAS #collisionrepair https://t.co/zL2qcLygg3,neutral,0.0,neutral,0.0,0.10000000149011612,0.4000000059604645,0.033333333830038704
1364281132569796608,2021-02-23 18:29:03+00:00,"FEV’s intelligent connection unit (iCU) processes data from V2V communication via dedicated short-range communication, which will allow for direct integration of corresponding 5G standards when they are available. https://t.co/j12vMtMqE7 #TechTuesday #ADAS https://t.co/agjo6zwB1I",positive,0.43333333333333335,positive,0.7845,0.4000000059604645,0.800000011920929,0.5392777797645992
1364273827794984963,2021-02-23 18:00:02+00:00,"If you work on #ADAS-equipped vehicles for general maintenance or repair after an accident, this course is a must for you! #RegisterNow before time runs out for the Vehicle Repair Virtual Training Summit and gain access to 40+ classes. 
Register here: https://t.co/c6oGTETMBG https://t.co/lYc5KBr28e",positive,0.06250000000000003,positive,0.1511,0.4000000059604645,1.399999976158142,0.20453333532015483
1364254190416113667,2021-02-23 16:42:00+00:00,"Running, turning, and stopping are fundamental #ADAS functions, yet turning has been a major challenge for AV designers. We created the HAL 39xy, a low-power position sensor with 2D/3D detection optimal for detecting steering angles to meet the need. https://t.co/kFmafVQVtI https://t.co/7UPWUhrrC3",positive,0.0625,positive,0.5413,-0.20000000298023224,0.800000011920929,0.13459999900658925
1364249671020015619,2021-02-23 16:24:02+00:00,"Buckle up and discover smart automotive technologies with @NXP's latest eBook, covering #ADAS, Radar, Electrification, and more: https://t.co/J8c4tshVuS https://t.co/8JkkyN1wSE",positive,0.4047619047619048,positive,0.4019,0.30000001192092896,0.30000001192092896,0.36888730556094457
1364237804927074312,2021-02-23 15:36:53+00:00,"Our latest case study, ""How an Automotive Tier 1 Supplier Improved Computer Vision Accuracy by Up to 48% mAP within Days"" is live!

Read now → https://t.co/2HhxR8oECz

#ImageProcessing #ComputerVision #ADAS",positive,0.3352272727272727,positive,0.6588,0.20000000298023224,0.5,0.39800909190250167
1364229931606114311,2021-02-23 15:05:36+00:00,"Mobile ADAS Calibration: Understanding The Downside
THE INTRODUCTION OF ADAS CALIBRATION TO THE REPAIR PROCESS HAS CREATED A HUGE LEARNING CURVE, BUT THE REPAIR INDUSTRY IS GETTING MORE UP TO SPEED ON ADAS WITH EACH PASSING DAY.
Great article by #ShopOwnerMag
#Autel #ADAS https://t.co/vUZwL2KeIj",positive,0.5666666666666668,positive,0.8074,0.6000000238418579,1.2000000476837158,0.6580222301695082
1364213431381880837,2021-02-23 14:00:02+00:00,Intel Corporation Mobileye is the largest supplier of advanced driver-assistance systems in cars on the road today. #ADAS #IAmIntel #SmartCars #AutonomousDriving #AI #IoT https://t.co/neDVHTWROL,positive,0.4,positive,0.25,0.20000000298023224,0.5,0.28333333432674407
1364190826029580293,2021-02-23 12:30:13+00:00,"This beautiful dog awaits her loving new owner. Take her home today!
HID: D_16647
To see the full list of adoption pets, kindly visit: https://t.co/o5pX5eXvAu
#ADAS #AdoptDontShop #AbuDhabi #AnimalShelter #GermanShepherdMix #ADASpets https://t.co/0PkBgUYguM",positive,0.514090909090909,positive,0.9041,0.5,1.5,0.6393969696969697
1364186654446030854,2021-02-23 12:13:38+00:00,@ceptontech to work with #Alp.Lab on lidar-equipped testing environment #autonomousdriving #Lidar #ADAS #autonomousvehicles #AI #smartcities https://t.co/0hcQUUmZv8,neutral,0.0,neutral,0.0,0.0,0.0,0.0
1364184297125515269,2021-02-23 12:04:16+00:00,@ceptontech to work with #Alp.Lab on lidar-equipped testing environment #autonomousdriving #Lidar #ADAS #autonomousvehicles #AI #smartcities https://t.co/26avFKuV7r,neutral,0.0,neutral,0.0,0.0,0.0,0.0
1364168157548720131,2021-02-23 11:00:08+00:00,"Thank you, Ahmad Hyari for giving a loving home to a cat in need! We wish you lots of lasting joyful memories together.
#ADAS #SuccessfulAdoptionStories #AdoptDontShop #AbuDhabi #AnimalShelter #ADASpets #hillspetuae @HillsPet https://t.co/nDVuu5iXcX",positive,0.375,positive,0.9402,0.699999988079071,2.200000047683716,0.6717333293596903
1364147149106073602,2021-02-23 09:36:39+00:00,"The global drive by wire market is expected to be worth $31.9 billion by the year 2025. This will be achieved by a compound annual growth rate of 5.9%.
#AutonomousVehicles #automotive #ADAS https://t.co/Ia49JZIeH3",positive,0.06666666666666667,positive,0.5423,0.0,0.20000000298023224,0.20298888888888889
1364075474243084293,2021-02-23 04:51:51+00:00,"We are Hiring! 

For more information about careers with Tata Elxsi https://t.co/oUymMxudXe 

#systemarchitect #automotive #systemengineer #electricvehicle #electricvehiclesystem #adas #hiring #jobs #recruitment2021 #careers #jobsearch #recruitment #nowhiring #humanresources #job https://t.co/MOiy9jz9Qm",positive,0.5,neutral,0.0,0.0,0.0,0.16666666666666666
1364012710090932228,2021-02-23 00:42:26+00:00,Looking for #APIs that Sit Between #Sensors and #Vehicle #Apps?  https://t.co/YU82EoVORD @thekhronosgroup and @emva_org just launched #ExploratoryGroup to define #CameraAPI. Will #software &amp; #hardware communities come together in #ADAS?,neutral,0.0,positive,0.2168,-0.10000000149011612,0.20000000298023224,0.038933332836627955
1363961776308682754,2021-02-22 21:20:03+00:00,"Statistics have proven that, while driving, our society has become distracted by things outside of what is on the road. That's where #ADAS comes in to help. https://t.co/jlU4kAnl41",neutral,0.0,positive,0.0772,-0.30000001192092896,0.6000000238418579,-0.07426667064030966
1363961621429772290,2021-02-22 21:19:26+00:00,"Today, @thekhronosgroup has teamed up with @emva_org to create an exploratory group to examine APIs for camera and sensor control. Open to all at no-cost. Find out more:  https://t.co/jhSjsgOBhp
#EmbeddedVision #Autonomousvehicles #ADAS #Sensors #openstandards",positive,0.25,positive,0.2732,0.30000001192092896,1.2000000476837158,0.274400003973643
1363960980548550658,2021-02-22 21:16:53+00:00,"@elonmusk @teslaownersSV @elonmusk don't you think the design might impair #ADAS &amp; #autonomous abilities? This shiny metallic, sharp angle shape can affect almost all sensors in the market including vision sensors, radars, lidars and even thermal cameras. How do you plan to overcome these issues?",positive,0.1375,positive,0.5204,-0.30000001192092896,1.0,0.11929999602635699
1363911643026108428,2021-02-22 18:00:50+00:00,"Eatron Technologies is to accelerate the development of automotive-quality AI, following a seven figure investment. https://t.co/Qa0z23w1n8  #AI #ArtificialIntelligence #ElectricVehicles #Automotive #automotiveindustry #investment #ElectricVehicle #batterytech #ADAS",neutral,0.0,neutral,0.0,0.10000000149011612,0.30000001192092896,0.033333333830038704
1363903911627751427,2021-02-22 17:30:07+00:00,"Is 4D imaging radar on you radar? Check out our free guide for key insights about the technology that's revolutionizing automotive safety. Download now &gt;&gt; https://t.co/XpdGheN9lb

#sensor #mobility #automotive #safety #technology #mmwave #radar #rfic #ADAS #autonomy #imaging https://t.co/RogYq3CZZa",positive,0.2,positive,0.836,0.10000000149011612,0.30000001192092896,0.37866666716337205
1363901675518398469,2021-02-22 17:21:14+00:00,"This week in MPR: Horizon Robotics Plots #ADAS Journey, @maximintegrated Showcases Efficient Custom #AI, Editorial: Gelsinger’s Big Challenge. Paid subscribers can read our full analyses in these articles. https://t.co/4NEqCyuzIW $MXIM $INTC https://t.co/wR4TyRRChn",positive,0.175,positive,0.4767,0.10000000149011612,0.6000000238418579,0.250566667163372
1363896615195586562,2021-02-22 17:01:07+00:00,🛣🏭🛣 back at our #Depot in #Colchester this customer has bought In their @BMW_UK 🚗 our in house tech team changed this customers #windscreen as well as conducting a static #ADAS calibration for enhanced driver quality and safety. 🛣🏭🛣 https://t.co/aRxzrM564w,positive,0.25,positive,0.5994,0.20000000298023224,0.20000000298023224,0.3498000009934108
1363885762803073026,2021-02-22 16:18:00+00:00,"Download the @SpeedgoatRTS lane detection on #FPGA reference application to learn how to perform hardware-accelerated vision processing for driver assistance and automated driving systems by implementing real-time lane detection: https://t.co/yMKFzvZuWq

#automotive #ADAS #tech https://t.co/9VAwk9PPVR",neutral,0.0,positive,0.25,-0.10000000149011612,0.10000000149011612,0.049999999503294625
1363879610228895744,2021-02-22 15:53:33+00:00,Generating individual and #ISO26262-compliant #datafusion algorithms with drastically reduced effort? Watch the workflow demo to see how easy this is with the #ADAS software library BASELABS Create Embedded: https://t.co/PL9HtSt3vd https://t.co/sEnHzjCQ1v,positive,0.21666666666666667,positive,0.6124,-0.10000000149011612,0.5,0.24302222172551688
1363867352333484035,2021-02-22 15:04:50+00:00,"We'd like to extend a warm welcome to two of our newest vehicle sponsors, @trimblecorpnews and @ushrinc. RTX positioning from Trimble and maps provided by Ushr make a great combination for localization. 
#vsilabs #trimble #ushr #adas #automateddriving #automotivetesting #mobility https://t.co/ZkYuostd6A",positive,0.7333333333333334,positive,0.9042,0.5,1.100000023841858,0.7125111111111111
1363862657141518338,2021-02-22 14:46:11+00:00,"Reminiscing when we were in Bologna back in 2019. Can’t wait to be able to travel the world to conduct events like this again. #MoshonData #ADAS #events #motorshows #StopTheCrash

https://t.co/yepYWUFQva",positive,0.25,positive,0.3612,0.30000001192092896,1.100000023841858,0.3037333373069763
1363862610974707720,2021-02-22 14:46:00+00:00,"Fuhai Vision Technology Standalone DMS (Driver Monitoring System) For Fleet Management 
#driverbehavior #fatiguedriving #distractioindriving #drivermonitorsystem #dms #adas #mdvr #mobiledvr #fleetmanagement
https://t.co/Bj7VkcCyCl",neutral,0.0,positive,0.25,0.10000000149011612,0.10000000149011612,0.11666666716337204
1363850468766732288,2021-02-22 13:57:45+00:00,"#Renesas has presented to the #ISSCC a processor technology for automotive #SoCs used in app such #ADAS and autonomous driving systems, including CNN HW core that delivers deep learning performance of 60.4 trillion OPS and power-efficiency of 13.8 TOPS/W

https://t.co/tuKPMSLYUK https://t.co/Eqc05pLabn",positive,0.13333333333333333,neutral,0.0,0.30000001192092896,0.30000001192092896,0.14444444841808743
1363843633900740618,2021-02-22 13:30:35+00:00,"UPDATE!!!
This pet was successfully homed!
Feel free to visit our website to see other adorable pets looking for loving homes.
https://t.co/o5pX5ff6s2
#ADAS #AdoptDontShop #RescuedIsMyFavoriteBreed https://t.co/mHE0At8yg6",positive,0.4625,positive,0.941,0.30000001192092896,2.0999999046325684,0.5678333373069763
1363843498038857736,2021-02-22 13:30:03+00:00,"UPDATE!!!
This pet was successfully homed!
Feel free to visit our website to see other adorable pets looking for loving homes.
https://t.co/o5pX5ff6s2
#ADAS #AdoptDontShop #RescuedIsMyFavoriteBreed https://t.co/n7Slk4Rbxv",positive,0.4625,positive,0.941,0.30000001192092896,2.0999999046325684,0.5678333373069763
1363843288231383046,2021-02-22 13:29:13+00:00,"UPDATE!!!
This pet was successfully homed!
Feel free to visit our website to see other adorable pets looking for loving homes.
https://t.co/o5pX5ff6s2
#ADAS #AdoptDontShop #RescuedIsMyFavoriteBreed https://t.co/9SFZNIvH3B",positive,0.4625,positive,0.941,0.30000001192092896,2.0999999046325684,0.5678333373069763
1363843164528807938,2021-02-22 13:28:44+00:00,"UPDATE!!!
This pet was successfully homed!
Feel free to visit our website to see other adorable pets looking for loving homes.
https://t.co/o5pX5ff6s2
#ADAS #AdoptDontShop #RescuedIsMyFavoriteBreed https://t.co/ImlpyhOJL4",positive,0.4625,positive,0.941,0.30000001192092896,2.0999999046325684,0.5678333373069763
1363842884949041152,2021-02-22 13:27:37+00:00,"UPDATE!!!
This pet was successfully homed!
Feel free to visit our website to see other adorable pets looking for loving homes.
https://t.co/o5pX5ff6s2
#ADAS #AdoptDontShop #RescuedIsMyFavoriteBreed https://t.co/46ouJ7Tqqb",positive,0.4625,positive,0.941,0.30000001192092896,2.0999999046325684,0.5678333373069763
1363842764828381189,2021-02-22 13:27:08+00:00,"UPDATE!!!
This pet was successfully homed!
Feel free to visit our website to see other adorable pets looking for loving homes.
https://t.co/o5pX5ff6s2
#ADAS #AdoptDontShop #RescuedIsMyFavoriteBreed https://t.co/7k9fnErclB",positive,0.4625,positive,0.941,0.30000001192092896,2.0999999046325684,0.5678333373069763
1363837991182094336,2021-02-22 13:08:10+00:00,"AGW FREE WEBINAR
Tuesday, March 2nd @ 12PM ET
Join Autel’s Director of ADAS Sales &amp; Training, George Lesniak, for a one-hour webinar about the current state of calibration and what you should be eyeing for the future. 
https://t.co/L8dHg17B1M
#Autel #AutoGlassWeek #AGW #ADAS",positive,0.1,positive,0.6705,0.10000000149011612,0.30000001192092896,0.290166667163372
1363836398395154433,2021-02-22 13:01:50+00:00,"@Waymo CEO &amp; @elonmusk are not competitors - they are operating in different domains, making a distinction between #ADAS &amp; #AutonomousVehicles. Evolution vs. Revolution - which do you think is the more promising path to fully #selfdriving technology? 
https://t.co/ISdLBXOt4y",positive,0.2333333333333333,positive,0.4576,0.0,0.10000000149011612,0.2303111111111111
1363828418765348864,2021-02-22 12:30:08+00:00,"He is fluffy, cute, friendly and needs a loving family to care for him. Adopt him today!
HID: C_51445
To see the full list of adoption pets, kindly visit: https://t.co/o5pX5eXvAu
#ADAS #AdoptDontShop #Persian #AbuDhabi #AnimalShelter https://t.co/xuRZr66Cve",positive,0.3958333333333333,positive,0.9523,0.5,1.7000000476837158,0.6160444444444445
1363813336396226570,2021-02-22 11:30:12+00:00,"Thank you, Sally Makhlouf for visiting and adopting from ADAS! We wish you the best of luck with your new dog.
#ADAS #SuccessfulAdoptionStories #AdoptDontShop #AbuDhabi #AnimalShelter #ADASpets #hillspetuae @HillsPet https://t.co/rWmyEWXsNj",positive,0.5681818181818181,positive,0.9134,0.699999988079071,2.200000047683716,0.7271939354202964
1363803031733690378,2021-02-22 10:49:15+00:00,"#ADAS: How we're unlocking innovation in vehicle data. Carla Hopkins, our Senior Vertical Market Manager comments for @ModInsuranceMag. 'Using data on the presence &amp; performance of ADAS represents a real step change in understanding motor #insurance risk'. https://t.co/8vZGghI4o6",positive,0.2,positive,0.128,0.30000001192092896,0.699999988079071,0.20933333730697634
1363799852077838336,2021-02-22 10:36:37+00:00,"#Growing #adoption of #ElectricVehicles  to #pilot the #demand for #advanced #driverassistance #Systems #Markets in near #future. #Trends #electriccars #ADAS #IoT #drivesafe #tech #AUTOMATION #innovation 

@RobertBoschGmbH @densoeurope @ContiUK 

Read@ https://t.co/ir1F3e33WK https://t.co/eztKl7ZZR7",positive,0.16666666666666666,positive,0.5859,0.20000000298023224,0.5,0.31752222321563295
1363790651029004289,2021-02-22 10:00:03+00:00,Intel Mobileye is the largest supplier of advanced driver-assistance systems in cars on the road today. #ADAS #IAmIntel https://t.co/F2TMnduEXQ,positive,0.4,positive,0.25,0.30000001192092896,0.699999988079071,0.3166666706403097
1363758926861369346,2021-02-22 07:54:00+00:00,"Download the @SpeedgoatRTS lane detection on #FPGA reference application to learn how to perform hardware-accelerated vision processing for driver assistance and automated driving systems by implementing real-time lane detection: https://t.co/yMKFzvZuWq

#automotive #ADAS #tech https://t.co/dNgevu3QJ3",neutral,0.0,positive,0.25,-0.10000000149011612,0.10000000149011612,0.049999999503294625
1363746734187311106,2021-02-22 07:05:33+00:00,MCNEX showcases new solutions at CES 2021 https://t.co/5NlKTAEvA6 via @AutomotiveLead #MCNEX #CES2021 #Korea #ADAS #AutonomousvehicleCamera #InCabinSystem #Driver #Passenger #TotalImageSolutionCompany #SmartphoneCamera #AutomotiveCamera #Biometrics #Actuator #IoTBusiness #AR #VR,positive,0.13636363636363635,positive,0.1779,0.20000000298023224,0.20000000298023224,0.17142121311462288
1363704568584888320,2021-02-22 04:18:00+00:00,Maintaining HD maps of real-world roads Is A Rather Complex One. How Accurate Are HD Maps for #autonomousdriving and #ADAS Simulation? https://t.co/zTrOkJ7pic #uavs #hci #hmi #vehicles,positive,0.050000000000000044,neutral,0.0,0.0,0.10000000149011612,0.01666666666666668
1363679702817206273,2021-02-22 02:39:11+00:00,"#QNX UNVEILS NEW SOFTWARE PLATFORM FOR #ADAS AND #AUTOMATED #DRIVING
https://t.co/Dc1b7R5GmP
#IoT #Blackberry #automotive",positive,0.13636363636363635,neutral,0.0,0.10000000149011612,0.10000000149011612,0.07878787928458415
1363579422218010627,2021-02-21 20:00:42+00:00,Launching a new #Vehicletechnology for #EVs #ADAS or #Connectedcars &amp; need help for #automotivetechnologyPR? Find a #PRagency that focuses on the intersection of tech &amp; AutomotiveOEM. https://t.co/BZCMdUQWgm,positive,0.13636363636363635,positive,0.4019,-0.10000000149011612,0.20000000298023224,0.14608787829117342
1363564326532108288,2021-02-21 19:00:43+00:00,Launching a new #Vehicletechnology for #EVs #ADAS or #Connectedcars &amp; need help for #automotivetechnologyPR? Find a #PRagency that focuses on the intersection of tech &amp; AutomotiveOEM. https://t.co/DPINyoIMg6,positive,0.13636363636363635,positive,0.4019,-0.10000000149011612,0.20000000298023224,0.14608787829117342
1363467266793291777,2021-02-21 12:35:03+00:00,"Dogs make wonderful, loving pets. Adopt this handsome boy and make him your loyal and lifelong companion.
HID: D_16652
To see the full list of adoption pets, kindly visit: https://t.co/o5pX5eXvAu
#ADAS #AdoptDontShop #AbuDhabi #LabradorMix #AnimalShelter https://t.co/IRf5S728u5",positive,0.4690476190476191,positive,0.9581,0.6000000238418579,1.899999976158142,0.675715880963159
